EnhedId,RåResultat,Enhedsnavn,Stofnavn,Datomærke,Målestedsnavn,ProduktId
5,-0.02,ppm,Carbonmonooxid,2019-01-01 06:30:00.000,Århus gade (3),32425213
2,2.76,ppb,Nitrogenmonooxid,2019-01-01 05:30:00.000,Jagtvej - Skur,32425214
2,4.62,ppb,NOx'er,2019-01-01 05:30:00.000,Jagtvej - Skur,32425215
2,2.33,ppb,Nitrogenmonooxid,2019-01-01 06:00:00.000,Jagtvej - Skur,32425216
2,3.44,ppb,NOx'er,2019-01-01 06:00:00.000,Jagtvej - Skur,32425217
2,-0.33,ppb,Nitrogenmonooxid,2019-01-01 06:00:00.000,Aalborg Tag ny,32425218
2,0.11,ppb,NOx'er,2019-01-01 06:00:00.000,Aalborg Tag ny,32425219
2,41.26,ppb,Ozon,2019-01-01 06:00:00.000,Aalborg Tag ny,32425220
2,-0.28,ppb,Nitrogenmonooxid,2019-01-01 06:30:00.000,Aalborg Tag ny,32425221
2,0.26,ppb,NOx'er,2019-01-01 06:30:00.000,Aalborg Tag ny,32425222
2,40.97,ppb,Ozon,2019-01-01 06:30:00.000,Aalborg Tag ny,32425223
2,0.01,ppb,Nitrogenmonooxid,2019-01-01 06:00:00.000,Føllesbjerg,32425224
2,0.55,ppb,NOx'er,2019-01-01 06:00:00.000,Føllesbjerg,32425225
2,41.16,ppb,Ozon,2019-01-01 06:00:00.000,Føllesbjerg,32425226
2,-0.08,ppb,Nitrogenmonooxid,2019-01-01 06:30:00.000,Føllesbjerg,32425227
2,0.42,ppb,NOx'er,2019-01-01 06:30:00.000,Føllesbjerg,32425228
2,41.05,ppb,Ozon,2019-01-01 06:30:00.000,Føllesbjerg,32425229
2,1.55,ppb,Nitrogenmonooxid,2019-01-01 06:00:00.000,Odense Gade Grønløkkevej 20A,32425230
2,1.73,ppb,NOx'er,2019-01-01 06:00:00.000,Odense Gade Grønløkkevej 20A,32425231
5,-0.03,ppm,Carbonmonooxid,2019-01-01 06:00:00.000,Odense Gade Grønløkkevej 20A,32425232
2,1.58,ppb,Nitrogenmonooxid,2019-01-01 06:30:00.000,Odense Gade Grønløkkevej 20A,32425233
2,1.56,ppb,NOx'er,2019-01-01 06:30:00.000,Odense Gade Grønløkkevej 20A,32425234
5,-0.02,ppm,Carbonmonooxid,2019-01-01 06:30:00.000,Odense Gade Grønløkkevej 20A,32425235
2,2.67,ppb,Nitrogenmonooxid,2019-01-01 06:00:00.000,H.C. Andersen Boulevard - Skur,32425236
2,4.40,ppb,NOx'er,2019-01-01 06:00:00.000,H.C. Andersen Boulevard - Skur,32425237
5,0.15,ppm,Carbonmonooxid,2019-01-01 06:00:00.000,H.C. Andersen Boulevard - Skur,32425238
2,38.55,ppb,Ozon,2019-01-01 06:00:00.000,H.C. Andersen Boulevard - Skur,32425239
2,0.13,ppb,Svovldioxid,2019-01-01 06:00:00.000,H.C. Andersen Boulevard - Skur,32425240
2,3.10,ppb,Nitrogenmonooxid,2019-01-01 06:30:00.000,H.C. Andersen Boulevard - Skur,32425241
2,5.39,ppb,NOx'er,2019-01-01 06:30:00.000,H.C. Andersen Boulevard - Skur,32425242
5,0.15,ppm,Carbonmonooxid,2019-01-01 06:30:00.000,H.C. Andersen Boulevard - Skur,32425243
2,37.13,ppb,Ozon,2019-01-01 06:30:00.000,H.C. Andersen Boulevard - Skur,32425244
2,-0.07,ppb,Svovldioxid,2019-01-01 06:30:00.000,H.C. Andersen Boulevard - Skur,32425245
20,36.00,µg/m3,PM10,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425246
20,-9.50,µg/m3,PM10,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425247
20,18.90,µg/m3,PM10,2019-01-01 07:00:00.000,Risø,32425248
20,17.90,µg/m3,PM10,2019-01-01 07:30:00.000,Risø,32425249
20,4.30,µg/m3,PM25,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425250
20,6.80,µg/m3,PM25,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425251
2,1.89,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,H.C.Ørsted Inst.,32425252
2,3.01,ppb,NOx'er,2019-01-01 07:00:00.000,H.C.Ørsted Inst.,32425253
5,0.10,ppm,Carbonmonooxid,2019-01-01 07:00:00.000,H.C.Ørsted Inst.,32425254
2,39.98,ppb,Ozon,2019-01-01 07:00:00.000,H.C.Ørsted Inst.,32425255
2,1.97,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,H.C.Ørsted Inst.,32425256
2,3.08,ppb,NOx'er,2019-01-01 07:30:00.000,H.C.Ørsted Inst.,32425257
5,0.08,ppm,Carbonmonooxid,2019-01-01 07:30:00.000,H.C.Ørsted Inst.,32425258
2,39.46,ppb,Ozon,2019-01-01 07:30:00.000,H.C.Ørsted Inst.,32425259
2,1.54,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Aarhus Botanisk,32425260
2,2.13,ppb,NOx'er,2019-01-01 07:00:00.000,Aarhus Botanisk,32425261
2,41.41,ppb,Ozon,2019-01-01 07:00:00.000,Aarhus Botanisk,32425262
2,1.52,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Aarhus Botanisk,32425263
2,2.28,ppb,NOx'er,2019-01-01 07:30:00.000,Aarhus Botanisk,32425264
2,40.87,ppb,Ozon,2019-01-01 07:30:00.000,Aarhus Botanisk,32425265
2,3.81,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Ulborg,32425266
2,4.54,ppb,NOx'er,2019-01-01 07:00:00.000,Ulborg,32425267
2,38.46,ppb,Ozon,2019-01-01 07:00:00.000,Ulborg,32425268
2,4.02,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Ulborg,32425269
2,4.76,ppb,NOx'er,2019-01-01 07:30:00.000,Ulborg,32425270
2,38.28,ppb,Ozon,2019-01-01 07:30:00.000,Ulborg,32425271
2,0.47,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Anholt - Radar stationen,32425272
2,0.71,ppb,NOx'er,2019-01-01 07:00:00.000,Anholt - Radar stationen,32425273
2,0.55,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Anholt - Radar stationen,32425274
2,0.88,ppb,NOx'er,2019-01-01 07:30:00.000,Anholt - Radar stationen,32425275
2,6.21,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Hvidovre Fjeldstedvej,32425276
2,6.87,ppb,NOx'er,2019-01-01 07:00:00.000,Hvidovre Fjeldstedvej,32425277
2,6.24,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Hvidovre Fjeldstedvej,32425278
2,6.80,ppb,NOx'er,2019-01-01 07:30:00.000,Hvidovre Fjeldstedvej,32425279
2,-0.19,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Risø,32425280
2,0.09,ppb,NOx'er,2019-01-01 07:00:00.000,Risø,32425281
5,-0.14,ppm,Carbonmonooxid,2019-01-01 07:00:00.000,Risø,32425282
2,39.70,ppb,Ozon,2019-01-01 07:00:00.000,Risø,32425283
2,-0.30,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Risø,32425284
2,0.00,ppb,NOx'er,2019-01-01 07:30:00.000,Risø,32425285
5,-0.14,ppm,Carbonmonooxid,2019-01-01 07:30:00.000,Risø,32425286
2,39.65,ppb,Ozon,2019-01-01 07:30:00.000,Risø,32425287
2,1.79,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Århus gade (3),32425288
2,2.32,ppb,NOx'er,2019-01-01 07:00:00.000,Århus gade (3),32425289
5,-0.03,ppm,Carbonmonooxid,2019-01-01 07:00:00.000,Århus gade (3),32425290
2,2.79,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Århus gade (3),32425291
2,3.29,ppb,NOx'er,2019-01-01 07:30:00.000,Århus gade (3),32425292
5,-0.03,ppm,Carbonmonooxid,2019-01-01 07:30:00.000,Århus gade (3),32425293
2,2.55,ppb,Nitrogenmonooxid,2019-01-01 06:30:00.000,Jagtvej - Skur,32425294
2,3.37,ppb,NOx'er,2019-01-01 06:30:00.000,Jagtvej - Skur,32425295
2,2.42,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Jagtvej - Skur,32425296
2,3.26,ppb,NOx'er,2019-01-01 07:00:00.000,Jagtvej - Skur,32425297
2,-0.31,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Aalborg Tag ny,32425298
2,0.06,ppb,NOx'er,2019-01-01 07:00:00.000,Aalborg Tag ny,32425299
2,41.21,ppb,Ozon,2019-01-01 07:00:00.000,Aalborg Tag ny,32425300
2,-0.13,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Aalborg Tag ny,32425301
2,1.00,ppb,NOx'er,2019-01-01 07:30:00.000,Aalborg Tag ny,32425302
2,41.01,ppb,Ozon,2019-01-01 07:30:00.000,Aalborg Tag ny,32425303
2,0.01,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Føllesbjerg,32425400
2,0.36,ppb,NOx'er,2019-01-01 07:00:00.000,Føllesbjerg,32425401
2,40.13,ppb,Ozon,2019-01-01 07:00:00.000,Føllesbjerg,32425402
2,0.01,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Føllesbjerg,32425403
2,0.47,ppb,NOx'er,2019-01-01 07:30:00.000,Føllesbjerg,32425404
2,38.97,ppb,Ozon,2019-01-01 07:30:00.000,Føllesbjerg,32425405
2,1.70,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,Odense Gade Grønløkkevej 20A,32425406
2,1.82,ppb,NOx'er,2019-01-01 07:00:00.000,Odense Gade Grønløkkevej 20A,32425407
5,-0.03,ppm,Carbonmonooxid,2019-01-01 07:00:00.000,Odense Gade Grønløkkevej 20A,32425408
2,1.94,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Odense Gade Grønløkkevej 20A,32425409
2,2.18,ppb,NOx'er,2019-01-01 07:30:00.000,Odense Gade Grønløkkevej 20A,32425410
5,-0.03,ppm,Carbonmonooxid,2019-01-01 07:30:00.000,Odense Gade Grønløkkevej 20A,32425411
2,2.78,ppb,Nitrogenmonooxid,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425412
2,4.35,ppb,NOx'er,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425413
5,0.16,ppm,Carbonmonooxid,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425414
2,37.00,ppb,Ozon,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425415
2,0.08,ppb,Svovldioxid,2019-01-01 07:00:00.000,H.C. Andersen Boulevard - Skur,32425416
2,3.12,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425417
2,4.57,ppb,NOx'er,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425418
5,0.16,ppm,Carbonmonooxid,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425419
2,36.05,ppb,Ozon,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425420
2,0.05,ppb,Svovldioxid,2019-01-01 07:30:00.000,H.C. Andersen Boulevard - Skur,32425421
20,21.20,µg/m3,PM10,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425638
20,18.00,µg/m3,PM10,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425639
20,17.00,µg/m3,PM10,2019-01-01 08:00:00.000,Risø,32425640
20,20.30,µg/m3,PM10,2019-01-01 08:30:00.000,Risø,32425641
20,4.90,µg/m3,PM25,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425642
20,2.50,µg/m3,PM25,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425643
2,2.00,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,H.C.Ørsted Inst.,32425644
2,3.17,ppb,NOx'er,2019-01-01 08:00:00.000,H.C.Ørsted Inst.,32425645
5,0.10,ppm,Carbonmonooxid,2019-01-01 08:00:00.000,H.C.Ørsted Inst.,32425646
2,39.70,ppb,Ozon,2019-01-01 08:00:00.000,H.C.Ørsted Inst.,32425647
2,2.21,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,H.C.Ørsted Inst.,32425648
2,3.45,ppb,NOx'er,2019-01-01 08:30:00.000,H.C.Ørsted Inst.,32425649
5,0.08,ppm,Carbonmonooxid,2019-01-01 08:30:00.000,H.C.Ørsted Inst.,32425650
2,39.79,ppb,Ozon,2019-01-01 08:30:00.000,H.C.Ørsted Inst.,32425651
2,1.96,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Aarhus Botanisk,32425652
2,2.59,ppb,NOx'er,2019-01-01 08:00:00.000,Aarhus Botanisk,32425653
2,40.92,ppb,Ozon,2019-01-01 08:00:00.000,Aarhus Botanisk,32425654
2,1.81,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Aarhus Botanisk,32425655
2,2.58,ppb,NOx'er,2019-01-01 08:30:00.000,Aarhus Botanisk,32425656
2,41.14,ppb,Ozon,2019-01-01 08:30:00.000,Aarhus Botanisk,32425657
2,4.06,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Ulborg,32425658
2,4.69,ppb,NOx'er,2019-01-01 08:00:00.000,Ulborg,32425659
2,38.48,ppb,Ozon,2019-01-01 08:00:00.000,Ulborg,32425660
2,3.57,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Ulborg,32425661
2,4.30,ppb,NOx'er,2019-01-01 08:30:00.000,Ulborg,32425662
2,38.52,ppb,Ozon,2019-01-01 08:30:00.000,Ulborg,32425663
2,0.35,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Anholt - Radar stationen,32425664
2,0.77,ppb,NOx'er,2019-01-01 08:00:00.000,Anholt - Radar stationen,32425665
2,0.46,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Anholt - Radar stationen,32425666
2,0.86,ppb,NOx'er,2019-01-01 08:30:00.000,Anholt - Radar stationen,32425667
2,6.36,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Hvidovre Fjeldstedvej,32425668
2,7.13,ppb,NOx'er,2019-01-01 08:00:00.000,Hvidovre Fjeldstedvej,32425669
2,6.18,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Hvidovre Fjeldstedvej,32425670
2,7.12,ppb,NOx'er,2019-01-01 08:30:00.000,Hvidovre Fjeldstedvej,32425671
2,-0.12,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Risø,32425672
2,0.29,ppb,NOx'er,2019-01-01 08:00:00.000,Risø,32425673
5,-0.14,ppm,Carbonmonooxid,2019-01-01 08:00:00.000,Risø,32425674
2,39.78,ppb,Ozon,2019-01-01 08:00:00.000,Risø,32425675
2,-0.02,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Risø,32425676
2,0.47,ppb,NOx'er,2019-01-01 08:30:00.000,Risø,32425677
5,-0.14,ppm,Carbonmonooxid,2019-01-01 08:30:00.000,Risø,32425678
2,39.62,ppb,Ozon,2019-01-01 08:30:00.000,Risø,32425679
2,1.84,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Århus gade (3),32425680
2,2.83,ppb,NOx'er,2019-01-01 08:00:00.000,Århus gade (3),32425681
5,-0.03,ppm,Carbonmonooxid,2019-01-01 08:00:00.000,Århus gade (3),32425682
2,1.72,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Århus gade (3),32425683
2,2.35,ppb,NOx'er,2019-01-01 08:30:00.000,Århus gade (3),32425684
5,-0.04,ppm,Carbonmonooxid,2019-01-01 08:30:00.000,Århus gade (3),32425685
2,2.17,ppb,Nitrogenmonooxid,2019-01-01 07:30:00.000,Jagtvej - Skur,32425686
2,3.13,ppb,NOx'er,2019-01-01 07:30:00.000,Jagtvej - Skur,32425687
2,2.09,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Jagtvej - Skur,32425688
2,3.11,ppb,NOx'er,2019-01-01 08:00:00.000,Jagtvej - Skur,32425689
2,-0.07,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Aalborg Tag ny,32425690
2,0.68,ppb,NOx'er,2019-01-01 08:00:00.000,Aalborg Tag ny,32425691
2,41.50,ppb,Ozon,2019-01-01 08:00:00.000,Aalborg Tag ny,32425692
2,0.02,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Aalborg Tag ny,32425693
2,0.72,ppb,NOx'er,2019-01-01 08:30:00.000,Aalborg Tag ny,32425694
2,41.71,ppb,Ozon,2019-01-01 08:30:00.000,Aalborg Tag ny,32425695
2,0.02,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Føllesbjerg,32425696
2,0.41,ppb,NOx'er,2019-01-01 08:00:00.000,Føllesbjerg,32425697
2,38.27,ppb,Ozon,2019-01-01 08:00:00.000,Føllesbjerg,32425698
2,0.06,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Føllesbjerg,32425699
2,0.41,ppb,NOx'er,2019-01-01 08:30:00.000,Føllesbjerg,32425700
2,38.21,ppb,Ozon,2019-01-01 08:30:00.000,Føllesbjerg,32425701
2,1.87,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,Odense Gade Grønløkkevej 20A,32425702
2,2.20,ppb,NOx'er,2019-01-01 08:00:00.000,Odense Gade Grønløkkevej 20A,32425703
5,-0.03,ppm,Carbonmonooxid,2019-01-01 08:00:00.000,Odense Gade Grønløkkevej 20A,32425704
2,1.77,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Odense Gade Grønløkkevej 20A,32425705
2,2.26,ppb,NOx'er,2019-01-01 08:30:00.000,Odense Gade Grønløkkevej 20A,32425706
5,-0.03,ppm,Carbonmonooxid,2019-01-01 08:30:00.000,Odense Gade Grønløkkevej 20A,32425707
2,3.55,ppb,Nitrogenmonooxid,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425708
2,5.30,ppb,NOx'er,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425709
5,0.16,ppm,Carbonmonooxid,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425710
2,35.78,ppb,Ozon,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425711
2,-0.06,ppb,Svovldioxid,2019-01-01 08:00:00.000,H.C. Andersen Boulevard - Skur,32425712
2,3.26,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425713
2,5.44,ppb,NOx'er,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425714
5,0.16,ppm,Carbonmonooxid,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425715
2,36.65,ppb,Ozon,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425716
2,0.07,ppb,Svovldioxid,2019-01-01 08:30:00.000,H.C. Andersen Boulevard - Skur,32425717
20,30.30,µg/m3,PM10,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425718
20,41.60,µg/m3,PM10,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425719
20,25.30,µg/m3,PM10,2019-01-01 09:00:00.000,Risø,32425720
20,28.90,µg/m3,PM10,2019-01-01 09:30:00.000,Risø,32425721
20,6.80,µg/m3,PM25,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425722
20,8.60,µg/m3,PM25,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425723
2,1.82,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,H.C.Ørsted Inst.,32425724
2,3.12,ppb,NOx'er,2019-01-01 09:00:00.000,H.C.Ørsted Inst.,32425725
5,0.09,ppm,Carbonmonooxid,2019-01-01 09:00:00.000,H.C.Ørsted Inst.,32425726
2,39.81,ppb,Ozon,2019-01-01 09:00:00.000,H.C.Ørsted Inst.,32425727
2,2.09,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,H.C.Ørsted Inst.,32425728
2,3.31,ppb,NOx'er,2019-01-01 09:30:00.000,H.C.Ørsted Inst.,32425729
5,0.11,ppm,Carbonmonooxid,2019-01-01 09:30:00.000,H.C.Ørsted Inst.,32425730
2,39.94,ppb,Ozon,2019-01-01 09:30:00.000,H.C.Ørsted Inst.,32425731
2,1.73,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Aarhus Botanisk,32425732
2,2.65,ppb,NOx'er,2019-01-01 09:00:00.000,Aarhus Botanisk,32425733
2,40.93,ppb,Ozon,2019-01-01 09:00:00.000,Aarhus Botanisk,32425734
2,1.82,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Aarhus Botanisk,32425735
2,2.71,ppb,NOx'er,2019-01-01 09:30:00.000,Aarhus Botanisk,32425736
2,41.09,ppb,Ozon,2019-01-01 09:30:00.000,Aarhus Botanisk,32425737
2,3.81,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Ulborg,32425738
2,4.44,ppb,NOx'er,2019-01-01 09:00:00.000,Ulborg,32425739
2,38.44,ppb,Ozon,2019-01-01 09:00:00.000,Ulborg,32425740
2,4.00,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Ulborg,32425741
2,4.66,ppb,NOx'er,2019-01-01 09:30:00.000,Ulborg,32425742
2,38.81,ppb,Ozon,2019-01-01 09:30:00.000,Ulborg,32425743
2,0.39,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Anholt - Radar stationen,32425744
2,0.86,ppb,NOx'er,2019-01-01 09:00:00.000,Anholt - Radar stationen,32425745
2,0.42,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Anholt - Radar stationen,32425746
2,0.80,ppb,NOx'er,2019-01-01 09:30:00.000,Anholt - Radar stationen,32425747
2,6.31,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Hvidovre Fjeldstedvej,32425748
2,7.05,ppb,NOx'er,2019-01-01 09:00:00.000,Hvidovre Fjeldstedvej,32425749
2,6.33,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Hvidovre Fjeldstedvej,32425750
2,7.29,ppb,NOx'er,2019-01-01 09:30:00.000,Hvidovre Fjeldstedvej,32425751
2,-0.12,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Risø,32425752
2,0.26,ppb,NOx'er,2019-01-01 09:00:00.000,Risø,32425753
5,-0.14,ppm,Carbonmonooxid,2019-01-01 09:00:00.000,Risø,32425754
2,39.62,ppb,Ozon,2019-01-01 09:00:00.000,Risø,32425755
2,-0.30,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Risø,32425756
2,-0.02,ppb,NOx'er,2019-01-01 09:30:00.000,Risø,32425757
5,-0.14,ppm,Carbonmonooxid,2019-01-01 09:30:00.000,Risø,32425758
2,39.87,ppb,Ozon,2019-01-01 09:30:00.000,Risø,32425759
2,2.85,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Århus gade (3),32425760
2,3.59,ppb,NOx'er,2019-01-01 09:00:00.000,Århus gade (3),32425761
5,-0.03,ppm,Carbonmonooxid,2019-01-01 09:00:00.000,Århus gade (3),32425762
2,2.36,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Århus gade (3),32425763
2,3.34,ppb,NOx'er,2019-01-01 09:30:00.000,Århus gade (3),32425764
5,-0.03,ppm,Carbonmonooxid,2019-01-01 09:30:00.000,Århus gade (3),32425765
2,2.11,ppb,Nitrogenmonooxid,2019-01-01 08:30:00.000,Jagtvej - Skur,32425766
2,3.19,ppb,NOx'er,2019-01-01 08:30:00.000,Jagtvej - Skur,32425767
2,2.38,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Jagtvej - Skur,32425768
2,3.15,ppb,NOx'er,2019-01-01 09:00:00.000,Jagtvej - Skur,32425769
2,-0.01,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Aalborg Tag ny,32425770
2,0.65,ppb,NOx'er,2019-01-01 09:00:00.000,Aalborg Tag ny,32425771
2,41.76,ppb,Ozon,2019-01-01 09:00:00.000,Aalborg Tag ny,32425772
2,-0.02,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Aalborg Tag ny,32425773
2,0.70,ppb,NOx'er,2019-01-01 09:30:00.000,Aalborg Tag ny,32425774
2,41.92,ppb,Ozon,2019-01-01 09:30:00.000,Aalborg Tag ny,32425775
2,0.08,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Føllesbjerg,32425776
2,0.60,ppb,NOx'er,2019-01-01 09:00:00.000,Føllesbjerg,32425777
2,38.51,ppb,Ozon,2019-01-01 09:00:00.000,Føllesbjerg,32425778
2,-0.01,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Føllesbjerg,32425779
2,0.52,ppb,NOx'er,2019-01-01 09:30:00.000,Føllesbjerg,32425780
2,38.54,ppb,Ozon,2019-01-01 09:30:00.000,Føllesbjerg,32425781
2,2.26,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,Odense Gade Grønløkkevej 20A,32425782
2,2.98,ppb,NOx'er,2019-01-01 09:00:00.000,Odense Gade Grønløkkevej 20A,32425783
5,-0.03,ppm,Carbonmonooxid,2019-01-01 09:00:00.000,Odense Gade Grønløkkevej 20A,32425784
2,2.28,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Odense Gade Grønløkkevej 20A,32425785
2,2.47,ppb,NOx'er,2019-01-01 09:30:00.000,Odense Gade Grønløkkevej 20A,32425786
5,-0.03,ppm,Carbonmonooxid,2019-01-01 09:30:00.000,Odense Gade Grønløkkevej 20A,32425787
2,3.23,ppb,Nitrogenmonooxid,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425788
2,5.19,ppb,NOx'er,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425789
5,0.16,ppm,Carbonmonooxid,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425790
2,36.34,ppb,Ozon,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425791
2,0.06,ppb,Svovldioxid,2019-01-01 09:00:00.000,H.C. Andersen Boulevard - Skur,32425792
2,3.14,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425793
2,5.60,ppb,NOx'er,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425794
5,0.17,ppm,Carbonmonooxid,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425795
2,35.53,ppb,Ozon,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425796
2,-0.01,ppb,Svovldioxid,2019-01-01 09:30:00.000,H.C. Andersen Boulevard - Skur,32425797
20,72.30,µg/m3,PM10,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425798
20,2.30,µg/m3,PM10,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425799
20,25.60,µg/m3,PM10,2019-01-01 10:00:00.000,Risø,32425800
20,27.60,µg/m3,PM10,2019-01-01 10:30:00.000,Risø,32425801
20,4.70,µg/m3,PM25,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425802
20,9.10,µg/m3,PM25,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425803
2,1.95,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,H.C.Ørsted Inst.,32425804
2,3.38,ppb,NOx'er,2019-01-01 10:00:00.000,H.C.Ørsted Inst.,32425805
5,0.09,ppm,Carbonmonooxid,2019-01-01 10:00:00.000,H.C.Ørsted Inst.,32425806
